Photo Profile;User Name;Sentimen;Sejak Comment;Comment;Jumlah Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjXAnVTSfVOxp89FEFq94WR357-uzI3i8caRDeo3qsGJ9g=w45-h45-p-rp-mo-ba5-br100;purmed;Positive;3 tahun lalu;Keren juga nih tempat, banyak banget resto yg bagus2, interiornya bagus juga, banyak tempat yg instagrammable. Buat family oke, buat pacaran oke, buat anak2 oke juga. Ada tempat bermain anak trampolin, ice skating, taman dan air terjun dalam mal. Seru banget tempatnya.;0
https://lh3.googleusercontent.com/a/ACg8ocK6anpmJAESDpqGmVeHZvfzDrZg9tR6n4FbSP6chke_=w45-h45-p-rp-mo-ba4-br100;Sukito Bandung;Positive;2 bulan lalu;Cukup baik tp masih perlu di tingkatkan lg masalah macet di jalan dan kebersihan;0
https://lh3.googleusercontent.com/a/ACg8ocKywKNYwzU-C_vwI_hC4_wvDLiRHVF8RySovv5RKGvZ=w45-h45-p-rp-mo-ba5-br100;Loeloe Ensoe;Positive;setahun lalu;Tempat parkir luas, banyak makanan enak dijual di sini;0
https://lh3.googleusercontent.com/a-/ALV-UjUKGOEA1QNPAgfdIsdWmWfK_mNQQ0LX8UnKJVSFjmyRIWhc=w45-h45-p-rp-mo-ba2-br100;Annisa Nurul Fatimah;Positive;6 bulan lalu;Tidak banyak yang bisa di ceritakan, untuk pengalaman pemula yang baru main ke Mall PVJ Bandung: 1. Mall luas, saking luasnya bingung dan takut kesasar wkwk. 2. Jika masuk gerbang utama, terdapat parkir mobil luas. 3. Koleksi tenant lengkap. 4. Banyak spot foto 5. Biasa bawa hewan peliharaan 6. Sangat disayangkan toilet kurang.;0
https://lh3.googleusercontent.com/a/ACg8ocKN_mlwQ32STMsNgvU-NQj0vqAzSe6Z9ctZuZH1urwx=w45-h45-p-rp-mo-ba3-br100;Zikri zakira;Positive;4 bulan lalu;Mallnya bagus ada sky garden diatas bagus, mau nyari toiletnya susah gak banyak hanya ada diujung gedung;0
https://lh3.googleusercontent.com/a-/ALV-UjVXIqhLdl4DIyT5wqLtM67e8zgwDMzy06F2hpQyhH800ek=w45-h45-p-rp-mo-ba5-br100;Beniah darmawan;Positive;5 tahun lalu;Konsep mall nya lain dari pada yang lain. Unik karena menggabungkan tema modern dengan tema khas jawa barat yang asri dan kehijauan. Tempat nya sangat nyaman dan juga bersih. Bisa juga di jadikan sebagai tempat bagus untuk berfoto karena …;3
https://lh3.googleusercontent.com/a-/ALV-UjUuLyBPLh9cn8Rk9wvpups9jD5YGJlYpAFehF-rvtETTmk=w45-h45-p-rp-mo-ba4-br100;Faricha Helfi Febrianti;Positive;2 tahun lalu;First time  kesini, mallnya semi outdoor.;0
https://lh3.googleusercontent.com/a-/ALV-UjVd5IlRxbHhBgZuYYEX3x7zIiP76JkCIzLTN0iM3-ZJo6HO=w45-h45-p-rp-mo-ba3-br100;Fendy Pradana;Positive;sebulan lalu;Datang ke PVJ buat ke saturdays, lokasi mall cukup bagus, hanya saja aksesnya yang bikin macet;0
https://lh3.googleusercontent.com/a-/ALV-UjW_Y4_f6mQ3LYIpv7MFIgckWub2cQc2xA7KXkFEp1GGpcY=w45-h45-p-rp-mo-ba4-br100;Sisca Anggun;Positive;10 bulan lalu;Pvj Salah satu mall terkenal di Bandung yg paling luas dan lengkap.;0
https://lh3.googleusercontent.com/a-/ALV-UjU4rYeNJCxLp7P67iVCGNCIbLdfIa3hfj76xTpApj2irS0=w45-h45-p-rp-mo-ba4-br100;Anggi Tuti Anggraeni;Positive;5 tahun lalu;Sangat cocok untuk tempat me-refresh mood, terlebih untuk orang tua yang memiliki anak kecil. …;0
https://lh3.googleusercontent.com/a-/ALV-UjWL5NkHul5BDFy77RtVKfVVVIAvuPLbU75JkVrgQcZg0U1J=w45-h45-p-rp-mo-br100;zaskia naila;Positive;2 minggu lalu;Toilet kurang udh begitu bikin pusing klo mo ke toiletnya;0
https://lh3.googleusercontent.com/a/ACg8ocIV4AXCHe-_7VZw4F4g1xAwTHHwfnHDDNRcUYWAGhPq=w45-h45-p-rp-mo-ba2-br100;nurul arahmi;Positive;3 tahun lalu;Mall dengan konsep indoor - outdoor.;0
https://lh3.googleusercontent.com/a-/ALV-UjUmW5KBReqypbxzCCc42oygERFpa1OdLydgOhV0SQB0HZo=w45-h45-p-rp-mo-ba5-br100;imanuel arnold;Positive;4 tahun lalu;Salah satu mall besar dan lengkap di kota bandung, parkirannya juga cukup luas. Banyak juga spot-spot yang dibuat menarik untuk dijelajahi, apalagi didukung dengan konsep tempat yang semi-open space.;0
https://lh3.googleusercontent.com/a-/ALV-UjUbszaSW2Lss0guv81QLR-Ld0WEs3sHOt_gF4teCuB5f7A=w45-h45-p-rp-mo-ba4-br100;Khansaa Adeeva;Positive;4 tahun lalu;"Sngat nyaman skali jln"" dipvj,tp tolong lebih diperbesar lgi musholla krn benar"" kecil qt hrus antri panjang pdhl mall ni sangat luas. Tempat parkir lbih bisa tertata rapih";3
https://lh3.googleusercontent.com/a-/ALV-UjXKN6SxJa25JumGuO9geTjQRKfJLuJBGZ4zry0xPVnQ9tw=w45-h45-p-rp-mo-ba3-br100;Arif Sutarlie;Positive;4 bulan lalu;Jalan keluar parkir dari basement utama sisi Utara, terlalu pendek, mobil agak tinggi harus hati2 sekali keluar nya dan terus harus berbelok;0
https://lh3.googleusercontent.com/a/ACg8ocJh0oCc-PAOpVYRYJpXUy9MHAKalMPQiOVViNFfTx8=w45-h45-p-rp-mo-ba4-br100;rahma fadilah;Positive;4 tahun lalu;Akses mudah sekali dijangkau, karena berada di jalanan dua arah, tempat parkir luas, mau kulineran, belanja bulanan, belanja produk fashion dan aksesoris, nonton atau sekedar jalan2 dan berfoto ria, pokoknya komplit, ada taman dan air …;0
https://lh3.googleusercontent.com/a/ACg8ocLpWAAxzjDkPL0NU6e9F_V2YivAobcU7h_i8DcKGSulmA=w45-h45-p-rp-mo-ba5-br100;trisna Ht;Positive;4 tahun lalu;wonderfull place. super komplit mau makan,nongkrong,nge beer,hangout,belanja,nonton semua ada.rame nya juga luarbiasa tp ttp nyaman krna interiornya apik dan berkelas. tapi parkirannya buset penuh terus. itu yg malesin susah bgt parkir …;0
https://lh3.googleusercontent.com/a/ACg8ocLjGxVe0tEIxFk1OBVq7biW95rekJxAnkd_xS1N6Lr-=w45-h45-p-rp-mo-ba4-br100;Muhammad Yamin Sugeng N;Positive;setahun lalu;Lumayan OK utk JJS, sayangnya toilet umumnya jauh2 and dikit, kalau pas high season jd repot terutama yg bw anak2;5
https://lh3.googleusercontent.com/a-/ALV-UjUJ4B6x35HfOAc_1JzZ8JYW32-GWZ_q7ac7BPDmu0OkBrM=w45-h45-p-rp-mo-ba3-br100;Themy Setiawan;Positive;4 bulan lalu;Mall yang cukup Kumplit, Hanya saja kamar mandinya rata’ bau pesing 🙈 …;0
https://lh3.googleusercontent.com/a/ACg8ocKc-VOUkChwPPymlc8_-_aoAqVNFXRnu6dv2HJAW_Xu=w45-h45-p-rp-mo-ba4-br100;Yulius Gunung;Positive;4 tahun lalu;Salah satu tempat rekreasi belanja keluarga yang unik di Bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjUEyD8L8-merLRvKmDREaYJ0DKwOf28LaoKi8rpvX3O0Ww=w45-h45-p-rp-mo-ba2-br100;Roudotul Aini Fadila;Positive;setahun lalu;Karena kesini liburan idul fitri 2022, jadi kaya crowded banget dan mallnya panas. Sebenernya bagus mallnya outdoor gitu, banyak pilihan makanan, belanja baju tas semua lengkap;0
https://lh3.googleusercontent.com/a/ACg8ocI_N3q9nPHqiO9DEwogn-AtVseXO-axVV1aFOe47F3O=w45-h45-p-rp-mo-br100;Dahnil Miftah;Positive;2 bulan lalu;Taman dan tempat shoping yg cakep, mudah terjangkau dan relatif lengkap.;0
https://lh3.googleusercontent.com/a/ACg8ocLnHe01-dNy8CS1iarx3yF5XCP2XmCk6gLrIh1gtak=w45-h45-p-rp-mo-br100;Oktaviani SD;Positive;setahun lalu;"Dua kali ke PVJ, tapi kenapa kesan saya bangunan mall-nya agak ""kusam"" ya. Tenant-nya cukup lengkap. Baru sempat ke rooftop pada kunjungan kedua. Cukup menarik konsepnya. Ada taman, mini zoo, dan air terjun buatan. Hanya sayang lingkungan taman dan mini zoo kurang terawat.";0
https://lh3.googleusercontent.com/a-/ALV-UjXL--51KoY0-rWgH_pQxoDfOfsv3UQAflt8-tsAqQMq2FVx=w45-h45-p-rp-mo-ba6-br100;Mphiiw;Positive;2 tahun lalu;Resort dengan fasilitas mall sangat membantu banget di tengah Bandung yang begitu macet jadi kita tinggal jalan kaki aja kl mau ngemall..sukses sll 🤲 …;0
https://lh3.googleusercontent.com/a-/ALV-UjWPnV0rxH2bKanqWG9Fa94IoLoaMXvCwbK9EKWW-Vn-03c=w45-h45-p-rp-mo-ba4-br100;Rifqi Nurfadhillah;Positive;4 tahun lalu;Tempat cukup ok untuk hongout dan shoping, namun sayangnya spot venue untuk live music tidak ada. Mohon pengelola buat mall ini makin menarik lagi.;0
https://lh3.googleusercontent.com/a-/ALV-UjURtq-2C44HMXVvgqbw2Zv5NDPD6xYgh37p-GD_Ja7r0iWV=w45-h45-p-rp-mo-ba4-br100;Cleoputri;Positive;setahun lalu;Semi Outdoor Mall di Bandung yang #PetFriendly;0
https://lh3.googleusercontent.com/a-/ALV-UjU-r_s-BiHe1SC40U8C9fVwbZdTKdkDPR2r460XnhMnTWq1=w45-h45-p-rp-mo-ba4-br100;Andini Laras;Positive;4 tahun lalu;Jalanan ke mallnya macet banget. Tapi mall ini lengkap dari pilihan restaurant dan store-store di mallnya lengkap dan beragam. Mall ini juga nyaman buat dikunjungin bareng keluarga. Bagian favorit mall ini di lantai atas yang ada taman dan air terjun. lebih bagus kalau dinikmatinya malam hari;7
https://lh3.googleusercontent.com/a/ACg8ocLPVRPVd3rlVxwHmAxtbaPrWx3Fa_CFEh4ecHR2D61d=w45-h45-p-rp-mo-ba2-br100;Monica Noviati;Positive;3 hari lalu;Tempat belanja barang-barang bermerek. Tempat nongkrong dan makan yang nyaman.;0
https://lh3.googleusercontent.com/a-/ALV-UjWaqP5IjAKXKEIlLO-9bc8q_mj1JZ8geUJXc1mzWmbpM83t=w45-h45-p-rp-mo-ba5-br100;Ira Rachmawati Purnima S Haddy;Positive;5 tahun lalu;Mall yg tidak hanya mnjual pakaian dan makanan ada jg tmpat brmain anak2, ice skating dan tman2 bunga;5
https://lh3.googleusercontent.com/a-/ALV-UjVU6C6rIzwWdEyaJmVG-2njPp6dtbkbMTIaBUoJGpH21Q=w45-h45-p-rp-mo-ba4-br100;Maria Fina;Positive;4 tahun lalu;Tempatnya keren,  banyak fasilitas kuliner,  toilet bersih,  tempat parkir luas,  banyak tenant makanan di basement maupun outdoor,  tempat nonton cgv ada,  outlet banyak menawarkan diskon. …;0
https://lh3.googleusercontent.com/a-/ALV-UjUuEKqYuEcd064j5-rktoSVmfckURqJX-7WylXaJANX6yc=w45-h45-p-rp-mo-ba5-br100;Faisol M. Tanjung;Positive;4 tahun lalu;Untuk menuju ke PVJ arus kendaraannya seringkali macet. Mallnya tidak seperti pada umumnya yang merupakan gedung tinggi. Mall PVJ terbilang cukup mahal di bandung. Yang menarik adalah di PVJ ada Curug Langit yang merupakan air terjun buatan …;17
https://lh3.googleusercontent.com/a-/ALV-UjXD5vAk9D1ZybUj0qT87Crjw4dN9YBktayH0eoYlvhPHoF1=w45-h45-p-rp-mo-ba5-br100;F Friyanto;Positive;setahun lalu;Outlet nya branded, area belanja nya luas dan nyaman, hanya area parkir kurang dan area parkir di basement becek dan baunya kurang enak;0
https://lh3.googleusercontent.com/a-/ALV-UjVsrlU-0bNfItJ3uFNyXIq8aMppJHQYGwBVFIwJB6RCw4o=w45-h45-p-rp-mo-ba4-br100;Muhammad Ihsan Walis;Positive;3 bulan lalu;Barang ber merk kelas atas ada di sini;0
https://lh3.googleusercontent.com/a-/ALV-UjWO0TRs57QIKiG1milxZlMZ-pc6427OqFSHITGLuXC66yI=w45-h45-p-rp-mo-ba5-br100;Red 23rd;Positive;setahun lalu;Tempat jalan-jalan enak terutama untuk cuci mata, dan cari barang branded mahal, kalau untuk makan-makan doang brasa mahal sih. …;0
https://lh3.googleusercontent.com/a-/ALV-UjXiZAdDgUvY3MNvkkSA-jodNZqOkc6xZY-uuKiHezi9_YVP=w45-h45-p-rp-mo-ba5-br100;mohamad miradi;Positive;2 tahun lalu;Rooftop jadi tujuan utama, ada banyak kegiatan untuk anak yg bisa dilakukan, pilihannya jatuh ke feeding and playing with cat, karena anak cat lover;0
https://lh3.googleusercontent.com/a-/ALV-UjVRmksx8iBz9pRPVvSr100pjEComqe77Kdmq9OdE7nbPn7m=w45-h45-p-rp-mo-ba5-br100;prananto wihartono;Positive;3 tahun lalu;Mall yang nyaman di Bandung menurut saya, terdapat ruang terbuka untuk dapat menikmati udara segar bandung. Sayang lokasi toiletnya tidak terletak di tempat strategis, sehingga harus jalan jauh kalau ke toilet;0
https://lh3.googleusercontent.com/a/ACg8ocKhVuJwCASfQhmDt1eW7SoPPFIP7xif24y7eOJeckB2=w45-h45-p-rp-mo-ba2-br100;K K;Positive;2 bulan lalu;Mall yang banyak pengunjungnnya  tapi toiletnya jauh. Jadi agak kurang nyaman.;0
https://lh3.googleusercontent.com/a/ACg8ocJmqlLuxWiG0_ZLlmRbbdEGn90doqCLhCeX8YH66iq_=w45-h45-p-rp-mo-ba2-br100;Deska Puspita s;Positive;4 tahun lalu;Bagus banget  apalagi klo kalian suka foto2 disini banyak spot Foto klo kalian mau main jga bisa loh masih bnyak banget kan ayo coba kesana;0
https://lh3.googleusercontent.com/a-/ALV-UjWyZiLcEAJMaSb33dKfKsR1YY8xEgSggTLYP0igR-L30g=w45-h45-p-rp-mo-ba7-br100;Cashback Man;Positive;5 tahun lalu;Sudah lama ngga kesini;0
https://lh3.googleusercontent.com/a-/ALV-UjVLZsnadVE3ZYmXt2LPlC33K9ArsBsZ3_8obOsnQsnIIg=w45-h45-p-rp-mo-br100;M Fadli Tumanggor;Positive;6 bulan lalu;Mall yang besar, brand-brandnya ternama. Tapi konsep bangunannya bikin bingung sih kalo kita sekali dua kali kesana. Kurangnya petugas atau security membuat susah nyari sesuatu;0
https://lh3.googleusercontent.com/a-/ALV-UjWVV3i0qycZif5NwkR7gqboCEELi9vt9gaqGo7P5Sdk0oo=w45-h45-p-rp-mo-ba4-br100;Syaroni Spd;Positive;3 tahun lalu;Tempatnya cocok untuk nongki,shopping saat sekarang (masa pandemi) karena biasanya disini full macet sejak belok dari jalan Pasoepati. …;0
https://lh3.googleusercontent.com/a-/ALV-UjUH_sdB9KbxOFwhMINU9swI7tbIXMlTs708ACEfRl83rzM=w45-h45-p-rp-mo-ba2-br100;Fathia Salma;Positive;4 bulan lalu;One of the infamous mall in Bandung, but unfortunately signage disini kurang bisa dipahami/jelas. However, tenant yang ada disini cukup variatif dan bagus.;0
https://lh3.googleusercontent.com/a-/ALV-UjVr2boF8eEsHGA9dyoxjfxicvfEJUZ532OzT06yEaRW_4E=w45-h45-p-rp-mo-ba3-br100;Meila wati;Positive;3 tahun lalu;Saya suka dengan tempat ini, bahkan merasa ingin krmbali ke sana lagi suatu saat nanti. Mengingat rumah saya di Tangerang, jadi tidak bisa sering ke tempat ini. Kalau dilihat segmen pengunjung dari mal ini cenderung untuk kalangan menengah …;0
https://lh3.googleusercontent.com/a-/ALV-UjUys4huoG-iuD2MxnuF4VVGkFxXGOE7OLw4sIikN8CyPuw=w45-h45-p-rp-mo-ba7-br100;Fire Goddess;Positive;10 bulan lalu;Tempatnya ada di sebelah kiri klo dari arah pasir kaliki.;0
https://lh3.googleusercontent.com/a-/ALV-UjV3F0UZcWgBfLbHOZzaVdi75S4_zbmqS56oFUVCs19zGXc=w45-h45-p-rp-mo-ba4-br100;Priatna Athaya Rayyanka;Positive;4 bulan lalu;Cocok buat bawa keluarga, ada air terjun rooftop dan hewan² lucu;0
https://lh3.googleusercontent.com/a-/ALV-UjV_PidCpmkegwrYTcolZ9kbLNoEItyAwfiv53U23pKzGUs=w45-h45-p-rp-mo-ba4-br100;Elly Herawati;Positive;4 tahun lalu;Main di kids zona..harga tiket hari biasa 60 1 jam.. 90k sepuasnya.. Klo hari libur 90 1 jam .. 150rb sepuasnya... Lumayan ya harganya😂😂 …;3
https://lh3.googleusercontent.com/a-/ALV-UjX82boBhApvm1ht6QedIU8slWOhM2LdpRaI_7iJOeedgW4=w45-h45-p-rp-mo-ba5-br100;Kant Putu;Positive;2 tahun lalu;Cukup beda sama mall2 pada umumnya. Tp kesan pertama kali masuk. Kaya mall asal2an. Berantakan. Tp pas udah naik mulai keliatan uniknya. Tp ada beberapa area yg kurang pencahayaan alias gelap. Tempat parkirnya agak aneh. Tiang2nya bikin …;0
https://lh3.googleusercontent.com/a-/ALV-UjU8Y89Th4e3agrs0MrpNkQ4Qtg9s3uAAa6CljndDXNXnBg=w45-h45-p-rp-mo-ba4-br100;Rani Puspita;Positive;4 tahun lalu;Kalau kesini dan mau nonton, ada pilihan nonton sekeluarga dengan velvet classnya. Pakai kasur dan selimut, jadi nyaman. Btw, parkir disini pake e money khusus mandiri. Jadi jangan lupa siapkan e money nya.;0
https://lh3.googleusercontent.com/a-/ALV-UjVDCVTyHXGNbKuNdU6RmahO9V7RY4WkK71jimpUBlcO3TU=w45-h45-p-rp-mo-ba4-br100;heru partikno;Positive;setahun lalu;Tempat brand ternama kumpul disini.. prokesnya mantap tidak bisa masuk tanpa peduli lindungi atau bukti vaksin..;0
https://lh3.googleusercontent.com/a-/ALV-UjXQ4FPVPFbwnfy3YsCBY66Fdb96OG5EgbTB2-NfD-jjW_M=w45-h45-p-rp-mo-br100;Maman Suryaman;Positive;setahun lalu;Konsep mall nya cukup keren dan berbeda dari kebanyakan mall di bandung ..isi mall y juga luas .. cuman untuk tempat parkir khusus y tempat parkir motor area bawah y agak kurang terawat .. banyak klihat sampah dan minim y marka petunjuk atw …;0
https://lh3.googleusercontent.com/a-/ALV-UjWHcc8_md1JIv9V8HC4dcOfBas2Fd3rDgghCHpL3Xb1VGE=w45-h45-p-rp-mo-ba3-br100;Anindita Df;Positive;2 bulan lalu;Tempatnya lumayan lengkap cuma pusing sama tata letaknya kalo engga pernah kesini;0
https://lh3.googleusercontent.com/a-/ALV-UjW2c6NoFsfHjwqNQt69xHcKmQmoHeAzYL8kMfIsUG7uimU=w45-h45-p-rp-mo-ba2-br100;Widi Riksawirahma;Positive;4 minggu lalu;Mall yg lumayan lengkap untuk yg cari barang² branded dari berbagai merk;0
https://lh3.googleusercontent.com/a-/ALV-UjXZg41czRu9ae37wYn_1DxlgS_n03PyLfcWA0hfRdrXA2A-=w45-h45-p-rp-mo-ba3-br100;Sabila Nahla;Positive;setahun lalu;Mall yang luas dan terlengkap di Bandung berbagai produk dan merk juga ada⭐ banyak tenant makan mulai dari yang terjangkau sampai yang mevvah✨;0
https://lh3.googleusercontent.com/a-/ALV-UjVgF7dk_VJ568fWm1cz85EWQXnTwAcoJmn71SKq9yfavKPr=w45-h45-p-rp-mo-ba7-br100;Hendrik Naghata;Positive;2 tahun lalu;Suka konsep PVJ yg memadukan konsep hijau dan outdoor. Hanya beberapa bagian menjadi tampak kurang terawat.;0
https://lh3.googleusercontent.com/a-/ALV-UjXDH9OC90qaBkglkaZ0YTbXvEYBJANqjpvn953CSWlvYRZb=w45-h45-p-rp-mo-ba6-br100;Andrie A.R;Positive;6 bulan lalu;Mall dengan konsep semi outdoor yg asri & sejuk;0
https://lh3.googleusercontent.com/a-/ALV-UjXH8WROGuugvTIlFTwPkrDRblEiXMZQVsJ_tHfwHOeLb3k=w45-h45-p-rp-mo-ba4-br100;L DA;Positive;10 bulan lalu;Bersih, nyaman, parkiran luas, banyak tempat makan & tempat belanja. Kalo ke bandung pasti main kesini;0
https://lh3.googleusercontent.com/a-/ALV-UjVpCP_9aezE5KephAWw_dEUC7HTp9QSALVhWvbIuW7GnAE=w45-h45-p-rp-mo-ba3-br100;C.M. Tiraya;Positive;3 tahun lalu;Mall yang nggak biasa, ada rooftop yang difungsikan seperti taman, ada mini zoo juga. Toilet bersih, sayang musholanya kecil untuk ukuran mall yang besar.;0
https://lh3.googleusercontent.com/a-/ALV-UjUCj3SzUmtIRNRvB0U5_4DP9M9rinEqsYhVEZafLa9YuTQ=w45-h45-p-rp-mo-br100;G2 Family;Positive;6 bulan lalu;Mallnya bagus hanya saja kurang terawat, untuk pihak pengelolanya tolong lebih diperhatikan lagi ya;0
https://lh3.googleusercontent.com/a-/ALV-UjWe7K1_dHdmUvNMpbrymEh1k3zR5STT2xVWi1EFZVWBJHdI=w45-h45-p-rp-mo-ba4-br100;Maya Fitrianti;Positive;sebulan lalu;"cocok buat ""olah raga""..";0
https://lh3.googleusercontent.com/a-/ALV-UjXQwI_8gLwoBUPEZv2Ril_2ieGzDYpHUG-VIK_eW6RAeKc=w45-h45-p-rp-mo-ba2-br100;Eka Nugraha;Positive;sebulan lalu;Mall nya OK, rest room nya perlu diperbaiki kualitas kebersihan nya;0
https://lh3.googleusercontent.com/a-/ALV-UjUVsO2JqhhX6uvgGfVeBfayrpVPjwyVLqRLO43k6sMqdvNG=w45-h45-p-rp-mo-ba5-br100;Starastari;Positive;setahun lalu;Paris van java- resort lifestyle place. Shopping mall unik yang mengambil Mediterranean arsitektur dan banyak area hijau di dalamnya. Terdapat berbagai macam tenant baik lokal dan internasional. Terletak di jakan sukajadi bandung. Ketika …;0
https://lh3.googleusercontent.com/a-/ALV-UjVIXt1XKBvcOMAYPRIK068g8YTWbaFDxpR-OwrsriVc1PY=w45-h45-p-rp-mo-ba4-br100;Budi Widjaja;Positive;sebulan lalu;Mall nya cukup luas, namun parkirannya agak sulit didapat.;0
https://lh3.googleusercontent.com/a/ACg8ocLNn0m4ukDOh8F5ZI50_UqcV1yjF4TVrE1cdKrVIphQz50=w45-h45-p-rp-mo-ba6-br100;Nindia Putri Sari;Positive;5 tahun lalu;Tempat hangout favorit kota Bandung. Untuk belanja brand-brand ternama juga sudah ada disini. Parkirannya luas.;0
https://lh3.googleusercontent.com/a-/ALV-UjVvm5zSsRESG2jCXVI9nvLL0zfIJGsfou8LMErT2HiKdw=w45-h45-p-rp-mo-ba5-br100;alice sanie;Positive;6 bulan lalu;Paling suka di tamannya adem;3
https://lh3.googleusercontent.com/a-/ALV-UjUSYWW53k5pCNaFKOxXaGMmKp0zNc7M0ZX0Ft8jk0kf9vs=w45-h45-p-rp-mo-ba5-br100;Zulfiqar Islahqamat;Positive;2 tahun lalu;Lumayan banyak menemukan opsi tempat untuk berbelanja.;6
https://lh3.googleusercontent.com/a-/ALV-UjWCm7g8CJIEDDXllYaVxW4NLikgAVcyhT6LgZZkz-MQVQ=w45-h45-p-rp-mo-ba5-br100;bimozix 27;Positive;5 tahun lalu;Nice... megah n asyik buat nongkrong. Kumpul bareng tmn2, kluarga atw pun buat janjian dengan relasi.;0
https://lh3.googleusercontent.com/a-/ALV-UjXmgYHF2jaSF3i5ESL4S0FNboWTfLLLwt3wDhYy0_RQX_2L=w45-h45-p-rp-mo-ba3-br100;Alisa Diandra;Positive;4 bulan lalu;Kalo buat belanja baju lengkap bgt tp kalo buat jalan2 doang kayanya agak kurang si;0
https://lh3.googleusercontent.com/a-/ALV-UjWdUBglHss3XFqnn-dpO36KPLWSRPv4BigN5PLhn2ewkOFV=w45-h45-p-rp-mo-ba6-br100;isman hadi;Positive;setahun lalu;Menu makanan yang lengkap, makanan khas lokal maupun makanan Asia, dikemas dengan display menu Dan lampu lampu yg menarik perhatian pengunjung.;0
https://lh3.googleusercontent.com/a-/ALV-UjUr5dj8td08y9zniXCFSdtT7BbqjjYkAHEHDluICYopzrE=w45-h45-p-rp-mo-ba5-br100;Sanny Bayu Artha;Positive;setahun lalu;Tenant nya oke2, diisi oleh deretan brand2 ternama internasional & nasional..ada wahana indoor utk olahraga ice skatingnya di lantai atas;0
https://lh3.googleusercontent.com/a-/ALV-UjWu_bSktMHxVVBi0JZKhyUjEQrNQ6bJzBY68boMVbFx6Jw=w45-h45-p-rp-mo-ba4-br100;Inu Nurfadzri;Positive;setahun lalu;Cukup padat pengunjung, walaupun sudah sedemikian luas. Petunjuk arah, tenang dll, masih minim, sehingga buat pengunjung baru cukup kesulitan utk bisa segera menemukan tujuan yang dimaksud.;0
https://lh3.googleusercontent.com/a-/ALV-UjUcMqDNrPOEnOVS8pKRgENh7JYPJib2s3ysXB1JYfjdPOY_=w45-h45-p-rp-mo-ba4-br100;ina nabila;Positive;setahun lalu;Bagi mommy dan daddy kalau punya anak2 bisa di ajak main ke kidzooona PVJ di lantai  CL yahh;0
https://lh3.googleusercontent.com/a-/ALV-UjXyK7I0zrVLFGPxH6ja1gYE9loKxxSQ_b6yJzHqtRS8dv69=w45-h45-p-rp-mo-ba4-br100;KAIN MURAH JABABEKA;Positive;3 tahun lalu;Dari masuk sudah terasa sejuk hamparan luas penuh penghijauan berbagai tanaman. Di dalam lantai di berisela-sela kayu terlihat indah. Menjalankan prosedur Covid 19 mengatur jarak. Restorannya cukup rapi bersih dan nyaman menikmati hidangan dengan santai;0
https://lh3.googleusercontent.com/a-/ALV-UjUSNY5P4OUH7nF7p7n-Lz5yspxXmBevLNo6ng0vPqpgyQ=w45-h45-p-rp-mo-br100;Odil of Fadil;Positive;10 bulan lalu;Tempat nya enak, ada kerasa kayak gempa gitu kalo di atas deket parkiran deket tempat masuk😅😁 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXHQrxzyZbAxLq55A_hxI9FzVszm7rmXLJUDhLPozsZXeE=w45-h45-p-rp-mo-ba5-br100;Anggi Nasarudin;Positive;9 bulan lalu;mall mevvah di Bandung, banyak barang branded, hanya saja pilihan resto yg terjangkau masih jarang, kalau mau makan hemat harus ke lantai bawah dekat parkir. baru bisa nemu resto murah. …;0
https://lh3.googleusercontent.com/a-/ALV-UjXcGoQqe-Q012r7CQkzw9hg33iVMP6sfZF9cBpGtjeqWlBd=w45-h45-p-rp-mo-ba6-br100;Erni Fitriani;Positive;5 tahun lalu;Konsep nya hampir serupa dengan ciwalk dengan tema semi outdor. Mantap dan asik buat jelong jelong;13
https://lh3.googleusercontent.com/a-/ALV-UjUnz-NgW0p4XzWHnitLrbj88UAucXgvamDjgVHuTQ5oSUs=w45-h45-p-rp-mo-ba5-br100;Agia Suko Barriyadi;Positive;5 bulan lalu;Lumayan buat hiburan better kesini naik taksi online or umum karena parkiran bikin pusing;0
https://lh3.googleusercontent.com/a-/ALV-UjV99WKMbIylRivwSxQE1-vKLfIVbx88G39hYMDa9TwDDmiE=w45-h45-p-rp-mo-ba3-br100;Ridha ni;Positive;setahun lalu;Mall dengan konsep open space, banyak tenant ternama dan kulineran yang enak. Salah satu favorite saya J*stus. Minusnya mall ini, parkir basement sempit dan perlu skill tinggi untuk memarkirkan kendaraan.;0
https://lh3.googleusercontent.com/a/ACg8ocLvJa54I7EC_xiz8nmLV2ZI72nb5vsNaMnY6b9kR_A0ltc=w45-h45-p-rp-mo-ba3-br100;Remy Primanta;Positive;7 bulan lalu;Sebenernya ini mall enak, cuma kurang :;0
https://lh3.googleusercontent.com/a/ACg8ocJyaw7PShtxOpwJWvBxu24PSOrfpSIwv4Cz9V6JyiSb=w45-h45-p-rp-mo-ba4-br100;Arlin Elz;Positive;sebulan lalu;Luxury mall, tapi kekurangannua WCnya sedikit dan sulit untuk ditemui;0
